instance_id,pair_id,side,label,text,n_tokens,language,collection,document_id,split
1e71600459f4c637d0b1_simplified,1e71600459f4c637d0b1,simplified,0,"El anticomunismo en Estados Unidos se hizo fuerte durante el año 1919. En este año, hubo mucho enfrentamiento entre movimientos políticos de izquiedas y derechas y se llamó Primer Susto Rojo.",34,es,es,idem_es_ES_012_016.txt,test
1e8254b17448ac9d8335_original,1e8254b17448ac9d8335,original,1,• Un tercio de los participantes son jóvenes (de 16 a 25 años).,16,es,es,idem_es_ES_071_077.txt,train
1e8254b17448ac9d8335_simplified,1e8254b17448ac9d8335,simplified,0,• 1 de cada 3 ciudadanos tiene entre 16 y 25 años.,13,es,es,idem_es_ES_071_077.txt,train
1e8b743fd28f377ee2e4_original,1e8b743fd28f377ee2e4,original,1,I live in the UK.,6,en,en,carlo_english_merged.txt,validation
1e8b743fd28f377ee2e4_simplified,1e8b743fd28f377ee2e4,simplified,0,I live in the United Kingdom.,7,en,en,carlo_english_merged.txt,validation
1e92e3ce396a7bd4de15_original,1e92e3ce396a7bd4de15,original,1,"Aliste redactó en 2016 siete informes en los que traslada lo que le dice quien entonces era su cliente, el ex viceministro de Energía Eléctrica venezolano José Alvarado Ochoa, y también las averiguaciones que asegura haber hecho él mismo tanto en España como en sus desplazamientos a Miami.",51,es,es,idem_es_ES_083_107.txt,train
1e92e3ce396a7bd4de15_simplified,1e92e3ce396a7bd4de15,simplified,0,José Aliste escribió 7 informes en el año 2016. En esos informes describe lo que le contó el antiguo ministro de energía eléctrica de Venezuela y la información que el averiguó.,33,es,es,idem_es_ES_083_107.txt,train
1eddcffa7fae80cccdf5_original,1eddcffa7fae80cccdf5,original,1,"En aquesta fase, pot posar en marxa mecanismes de resolució altenativa de conflictes perquè es doni una resposta municipal al problema.",24,ca,ca,idem_ca_CAT_002_006.txt,validation
1eddcffa7fae80cccdf5_simplified,1eddcffa7fae80cccdf5,simplified,0,La Sindicatura pot posar en marxa maneres per arreglar els problemes perquè l' Ajuntament doni una resposta a la queixa.,22,ca,ca,idem_ca_CAT_002_006.txt,validation
1edef54392c3fff90031_original,1edef54392c3fff90031,original,1,Smyth is a British barrister.,6,en,en,carlo_english_merged.txt,validation
1edef54392c3fff90031_simplified,1edef54392c3fff90031,simplified,0,Smyth is a British lawyer.,6,en,en,carlo_english_merged.txt,validation
1f02969e14af04c50bd5_original,1f02969e14af04c50bd5,original,1,"Com que el control no va començar fins al 2022, encara és aviat per saber si l’estratègia tindrà èxit.",23,ca,ca,idem_ca_CAT_024_047.txt,train
1f02969e14af04c50bd5_simplified,1f02969e14af04c50bd5,simplified,0,"Els canvis van començar l' any 2022, així que encara és aviat per saber si funcionaran.",19,ca,ca,idem_ca_CAT_024_047.txt,train
1f28c4c1783a0f54f21a_original,1f28c4c1783a0f54f21a,original,1,"Dit d’una altra manera, malgrat ser resident fiscal a Espanya de facto, la persona té el tractament fiscal aplicable a no residents fiscals.",27,ca,ca,idem_ca_CAT_060_084.txt,train
1f28c4c1783a0f54f21a_simplified,1f28c4c1783a0f54f21a,simplified,0,"Dit d’una altra manera, tot i que viviu i treballeu a Espanya, si feu servir la Llei Beckham, es considera que no sou residents fiscals a Espanya a efectes d’impostos.",36,ca,ca,idem_ca_CAT_060_084.txt,train
1f9ca6de50eb624b7071_original,1f9ca6de50eb624b7071,original,1,Objetivo Cero Emisiones El Ayuntamiento de Las Rozas y Las Rozas Innova cuentan con una estrategia conjunta para alcanzar un balance energético cero antes de 2030.,27,es,es,idem_es_ES_046_050.txt,validation
1f9ca6de50eb624b7071_simplified,1f9ca6de50eb624b7071,simplified,0,Objetivo Cero Emisiones. El Ayuntamiento de la Rozas y Las Rozas Innova cuentan con un plan conjunto para alcanzar el obejtivo de que toda la energia consumida sea de renovables antes del año 2030.,36,es,es,idem_es_ES_046_050.txt,validation
1fba2c10cf303b7b9c4d_original,1fba2c10cf303b7b9c4d,original,1,"Tot i això, les primeres dades turístiques per al 2024 suggereixen que la majoria de les ciutats ja han recuperat o superat els nivells de visitants del 2019.",32,ca,ca,idem_ca_CAT_024_047.txt,train
1fba2c10cf303b7b9c4d_simplified,1fba2c10cf303b7b9c4d,simplified,0,"Les primeres dades de l' any 2024 mostren que moltes ciutats ja tenen tants turistes o fins i tot més, que abans de la pandèmia.",28,ca,ca,idem_ca_CAT_024_047.txt,train
1fcf530ce8a6a029ae54_original,1fcf530ce8a6a029ae54,original,1,Quins són els requisits per optar a la Llei Beckham?,11,ca,ca,idem_ca_CAT_060_084.txt,train
1fcf530ce8a6a029ae54_simplified,1fcf530ce8a6a029ae54,simplified,0,Quins són els requisits per poder acollir-se a la Llei Beckham?,13,ca,ca,idem_ca_CAT_060_084.txt,train
1fdfda3bf12cf85011e9_original,1fdfda3bf12cf85011e9,original,1,"En 2015, el Ministerio del Interior había inadmitido la extensión de la residencia a Alvarado Ochoa, pero en 2016, coincidiendo con la contratación de Aliste y su colaboración con la Policía en contra de Podemos, la autorización fue renovada.",44,es,es,idem_es_ES_083_107.txt,train
1fdfda3bf12cf85011e9_simplified,1fdfda3bf12cf85011e9,simplified,0,"El Ministerio del interior de España, en el año 2015, rechazó el permiso de residencia del antiguo ministro venezolano de energía eléctrica. El ministerio permitió este permiso cuando a José Aliste lo contrató la policía para colaborar con ellos en contra de Podemos.",47,es,es,idem_es_ES_083_107.txt,train
1fe34d716870657d864f_original,1fe34d716870657d864f,original,1,"Savoir utiliser les mails, maitriser les applications smartphone permettant de réaliser des démarches administratives (CAF, CPAM, France Travail, .). Se familiariser avec l'utilisation de l'ordinateur",34,fr,fr,french_tagged.txt,test
1fe34d716870657d864f_simplified,1fe34d716870657d864f,simplified,0,"- Savoir utiliser un ordinateur et un smartphone : applications pour faire des démarches administratives : CAF, France Travail... - Aller sur Internet, créer une adresse mail...",31,fr,fr,french_tagged.txt,test
1fe48f87457ee3dd9d1e_original,1fe48f87457ee3dd9d1e,original,1,أمام المرآة أشاهدني، لا شيء يشبهني سوى وجهي.,10,ar,ar,arabic_cleaned_data.txt,train
1fe48f87457ee3dd9d1e_simplified,1fe48f87457ee3dd9d1e,simplified,0,وقفت أمام المرآة أشاهدني، لا شيء يشبهني سوى وجهي.,11,ar,ar,arabic_cleaned_data.txt,train
20154f7455c1be78e317_original,20154f7455c1be78e317,original,1,CEO Introduction,2,en,en,carlo_english_merged.txt,train
20154f7455c1be78e317_simplified,20154f7455c1be78e317,simplified,0,Message from Lyn Pornaro. Lyn Pornaro leads Disability Equality Scotland. She is the Chief Executive Officer or CEO.,21,en,en,carlo_english_merged.txt,train
201cb12522588dfbfde7_original,201cb12522588dfbfde7,original,1,"També van guanyar cada vegada més importància com a hubs del turisme de negocis, amb l’obertura de molts centres de conferències i exposicions a les dècades dels anys vuitanta i noranta.",36,ca,ca,idem_ca_CAT_024_047.txt,train
201cb12522588dfbfde7_simplified,201cb12522588dfbfde7,simplified,0,"Als anys 80 i 90 es van obrir molts centres de conferències i fires, i les ciutats es van convertir en llocs importants per al turisme de negocis.",31,ca,ca,idem_ca_CAT_024_047.txt,train
2024a001e611efe768b6_original,2024a001e611efe768b6,original,1,الناس يحدّقون في بعضهم البعض بطريقة غريبة.,8,ar,ar,arabic_cleaned_data.txt,train
2024a001e611efe768b6_simplified,2024a001e611efe768b6,simplified,0,الناس يحدقون في بعضهم البعض بطريقة غريبة.,8,ar,ar,arabic_cleaned_data.txt,train
206bf9c568bbf4980ba3_original,206bf9c568bbf4980ba3,original,1,Bilancio europeo: qual è la posta in gioco?,10,it,it,idem_it_IT_016_022.txt,train
206bf9c568bbf4980ba3_simplified,206bf9c568bbf4980ba3,simplified,0,Bilancio europeo: perché è così importante?,8,it,it,idem_it_IT_016_022.txt,train
208c55a178683434950f_original,208c55a178683434950f,original,1,"In alcuni casi, i predecessori del governo Meloni sono stati protagonisti di iniziative eclatanti, che hanno lasciato il segno più dal punto di vista comunicativo che nei contenuti.",31,it,it,idem_it_IT_053_067.txt,train
208c55a178683434950f_simplified,208c55a178683434950f,simplified,0,"In passato, alcuni governi hanno fatto azioni che sembravano importanti. Ma erano piuttosto azioni per farsi notare. Non hanno davvero cambiato le leggi.",27,it,it,idem_it_IT_053_067.txt,train
20c127571dd5d39be81f_original,20c127571dd5d39be81f,original,1,"ترددت عمتي عواطف حين مس الأمر زوجها، ولكنها تداركت: ""أحمد زوجي رجل يخاف الله، ولن يكون ذا موقف سلبي لو علم بالأمر"".",28,ar,ar,arabic_cleaned_data.txt,train
20c127571dd5d39be81f_simplified,20c127571dd5d39be81f,simplified,0,"ردت عمتي عواطف حين سمعت اسم زوجها ولكنها قالت: ""أحمد زوجي رجل يخاف الله، ولن يرفض لو علم بالأمر"".",24,ar,ar,arabic_cleaned_data.txt,train
210936f93addcca314bf_original,210936f93addcca314bf,original,1,Effectuer les démarches administratives,4,fr,fr,french_tagged.txt,train
210936f93addcca314bf_simplified,210936f93addcca314bf,simplified,0,Faire ses démarches administratives,4,fr,fr,french_tagged.txt,train
211ca34bce00113e4f3a_original,211ca34bce00113e4f3a,original,1,kbuisson@example.com,1,fr,fr,french_tagged.txt,train
211ca34bce00113e4f3a_simplified,211ca34bce00113e4f3a,simplified,0,"Pour prendre rendez-vous, vous pouvez envoyer un mail à kbuisson@example.com",11,fr,fr,french_tagged.txt,train
21396b63c6cad630056c_original,21396b63c6cad630056c,original,1,ارتميت على سريري، غفوت.,6,ar,ar,arabic_cleaned_data.txt,train
21396b63c6cad630056c_simplified,21396b63c6cad630056c,simplified,0,على سريري، نمت.,5,ar,ar,arabic_cleaned_data.txt,train
21765640c1bdbdcd501e_original,21765640c1bdbdcd501e,original,1,"Debate con Christine Lagarde Durante el debate plenario del lunes, los eurodiputados enfrentaron sus posiciones sobre cómo debería ejercer el BCE su neutralidad política en el mercado y en qué medida la estabilidad de precios debería determinar las acciones del organismo.",43,es,es,idem_es_ES_030_036.txt,test
21765640c1bdbdcd501e_simplified,21765640c1bdbdcd501e,simplified,0,"Debate con Chiristine Lagarde. Durante el debate del parlamento del lunes, los eurodiputados discutieron sobre como el Banco Central Europeo tiene actuar en el mercado y de como sus decisiónes dependen de conseguir la estabilidad de los precios.",41,es,es,idem_es_ES_030_036.txt,test
219f4889fa70bb1f3101_original,219f4889fa70bb1f3101,original,1,Estas fechas no son casuales.,6,es,es,idem_es_ES_051_061.txt,train
219f4889fa70bb1f3101_simplified,219f4889fa70bb1f3101,simplified,0,Esta fechas no son casualidad.,6,es,es,idem_es_ES_051_061.txt,train
21ac10dfa0be19998c88_original,21ac10dfa0be19998c88,original,1,"Objectius El mecanisme busca prioritàriament potenciar la generació energètica fotovoltaica a la ciutat a partir de la iniciativa privada i s’enfoca a projectes que considerin tant grans espais (cobertes de naus industrials, logístiques, edificis d’oficines o altres espais de ciutat), com terrats i teulades d’edificis residencials, amb l’agrupació de diferents edificis residencials que, sumats, puguin fer el conjunt de la inversió manejable alhora que escalable.",78,ca,ca,idem_ca_CAT_094_105.txt,train
21ac10dfa0be19998c88_simplified,21ac10dfa0be19998c88,simplified,0,"Objectius El mecanisme vol ajudar sobretot a posar més plaques solars a la ciutat amb l’ajuda d’inversors privats. Es centra - en grans espais: • com cobertes d’indústries, • magatzems, • oficines, • i altres llocs de la ciutat - en terrats i teulades d’edificis on viu la gent. També busca unir diversos edificis per fer la inversió més fàcil i gran al mateix temps.",77,ca,ca,idem_ca_CAT_094_105.txt,train
21b1157271eec775f03b_original,21b1157271eec775f03b,original,1,El río Guadiaro y sus afluentes ya no se recuperan por la sobreexplotación de sus aguas.,17,es,es,idem_es_ES_007_011.txt,train
21b1157271eec775f03b_simplified,21b1157271eec775f03b,simplified,0,El río Guadairo y sus afluentes no se recuperarán por la falta de agua.,15,es,es,idem_es_ES_007_011.txt,train
21e955327b1a90a92739_original,21e955327b1a90a92739,original,1,Amsterdam també ha intentat distribuir el turisme de manera més uniforme per la ciutat animant els visitants a explorar nous barris i atraccions regionals.,25,ca,ca,idem_ca_CAT_024_047.txt,train
21e955327b1a90a92739_simplified,21e955327b1a90a92739,simplified,0,"La ciutat d'Amsterdam vol que els turistes no es quedin només al centre. Per això, anima els visitants a conèixer altres barris i llocs interessants de la ciutat i dels voltants.",37,ca,ca,idem_ca_CAT_024_047.txt,train
22213ab3d3611c477f4f_original,22213ab3d3611c477f4f,original,1,Las elecciones suelen empezar el jueves (que es cuando por lo general se vota en los Países Bajos) y finalizar el domingo (día de jornada electoral en la mayoría de países).,36,es,es,idem_es_ES_026_029.txt,validation
22213ab3d3611c477f4f_simplified,22213ab3d3611c477f4f,simplified,0,Las elecciones suelen empezar el jueves porque en los Países Bajos votan los jueves. Terminan el domingo porque la mayoría de los países votan los domingos.,28,es,es,idem_es_ES_026_029.txt,validation
22446688d096895474c7_original,22446688d096895474c7,original,1,- demandeur d'asile,4,fr,fr,french_tagged.txt,train
22446688d096895474c7_simplified,22446688d096895474c7,simplified,0,"- avoir la protection internationale (statut de réfugié, bénéficiaire de la protection subsidiaire ou temporaire, apatride) ou être en France depuis minimum 5 ans et avoir signé le CIR (Contrat d'intégration républicaine) à l'OFII",42,fr,fr,french_tagged.txt,train
22549a98a13c77350e3b_original,22549a98a13c77350e3b,original,1,Una metodología innovadora El programa Làbora ha sido diseñado para conseguir el encaje perfecto entre la oferta del puesto de trabajo y la mejor candidatura.,26,es,es,idem_es_ES_078_082.txt,train
22549a98a13c77350e3b_simplified,22549a98a13c77350e3b,simplified,0,Una nueva forma de hacer las cosas El diseño del proyecto Làbora quiere conseguir que el puesto de trabajo y la persona que solicita ese puesto sean los más adecuados.,31,es,es,idem_es_ES_078_082.txt,train
2271b8fdb35e8b207b6b_original,2271b8fdb35e8b207b6b,original,1,"Un cop completat l’estudi del cas, elabora una resolució al respecte que publica i comunica a les parts.",23,ca,ca,idem_ca_CAT_090_093.txt,validation
2271b8fdb35e8b207b6b_simplified,2271b8fdb35e8b207b6b,simplified,0,"Quan la Sindicatura acaba l ’estudi del cas, escriu una decisió sobre el que ha passat. Aquesta decisió es publica i es comunica a les persones implicades.",32,ca,ca,idem_ca_CAT_090_093.txt,validation
22a002d056614dbc61db_original,22a002d056614dbc61db,original,1,كانت خولة تراقبنا من الأعلى أحكمت نورية قبضتها على قميصي هزّتني.,12,ar,ar,arabic_cleaned_data.txt,validation
22a002d056614dbc61db_simplified,22a002d056614dbc61db,simplified,0,"كانت خولة ترقبني من الأعلى: ""ولكن أنتِ من ناداني عمتي""، قلت.",16,ar,ar,arabic_cleaned_data.txt,validation
22ad00e6f602cda15005_original,22ad00e6f602cda15005,original,1,"L'attuale bilancio a lungo termine, che copre il periodo dal 2021 al 2027, ammonta a 1 200 miliardi di euro, pari a circa l'1% del PIL dell'UE.",35,it,it,idem_it_IT_016_022.txt,train
22ad00e6f602cda15005_simplified,22ad00e6f602cda15005,simplified,0,L'attuale bilancio è per gli anni dal 2021 al 2027. È di 1 200 miliardi di euro. Questa somma è circa l'1 per cento del PIL dell'Unione europea. PIL sta per prodotto interno lordo. Indica quanto l'economia rende in un certo periodo.,51,it,it,idem_it_IT_016_022.txt,train
